x1,x2,x3,y
48,27,15,143.72
14,49,12,28.85
34,41,25,143.19
16,11,26,161.71
20,15,16,99.88
8,31,22,83.27
32,18,16,139.00
25,20,14,98.68
14,49,25,106.49
7,36,11,39.10
25,21,17,92.14
37,32,7,75.60
26,47,9,37.66
24,29,31,146.47
38,43,10,75.74
14,8,23,146.94
35,39,45,245.70
45,35,8,113.54
45,34,25,167.03
6,40,25,96.06
26,4,9,106.31
6,4,45,243.56
20,19,44,252.49
35,48,32,176.15
14,22,49,233.58
23,30,40,216.48
43,48,48,275.07
23,1,48,267.77
13,32,26,133.36
26,29,10,57.33
16,48,16,60.65
49,8,49,324.22
12,35,36,191.15
29,30,7,60.20
37,32,1,78.77
36,13,22,167.98
16,11,32,185.93
10,5,35,189.68
28,41,49,256.94
12,9,7,31.71
17,31,36,186.17
31,15,9,84.53
4,19,46,223.83
33,9,38,246.57
4,35,31,137.70
3,2,14,75.88
34,49,33,190.24
8,14,21,121.42
48,15,3,93.66
13,6,16,106.32
9,2,26,147.38
23,8,24,162.25
42,37,22,159.43
6,19,1,-5.43
3,9,9,52.87
37,16,47,272.08
25,4,43,269.29
33,17,5,96.95
10,34,25,112.70
9,42,29,131.67
18,4,24,147.87
17,2,28,166.64
47,39,30,199.15
38,47,34,197.37
14,35,13,48.41
6,31,31,152.27
9,18,29,139.65
22,40,36,176.35
1,42,26,95.48
46,4,44,299.82
14,47,46,215.23
29,31,20,119.95
3,21,19,102.28
26,34,10,84.99
32,27,1,52.21
35,2,43,270.52
47,18,48,319.40
44,47,19,119.89
22,32,21,106.56
46,24,23,184.58
34,17,41,253.65
16,16,20,97.02
22,38,16,100.02
26,12,3,42.62
33,21,4,80.55
32,3,39,264.86
45,27,37,244.66
28,47,43,216.35
9,40,40,162.33
46,46,46,283.62
15,35,12,59.19
21,32,28,151.25
25,26,10,75.35
49,36,49,300.76
23,43,13,66.29
4,41,13,45.29
33,13,34,221.69
10,24,19,94.09
20,42,46,217.07
12,20,35,183.18
20,6,21,132.73
18,36,40,196.56
1,3,4,16.52
39,1,36,254.88
36,26,27,191.71
6,44,34,146.75
5,7,29,145.77
21,39,43,228.24
15,3,12,83.59
1,31,3,-11.82
38,22,28,190.90
12,20,23,118.43
24,30,19,109.83
40,24,5,77.77
23,41,6,46.58
16,42,43,207.24
30,1,34,238.05
6,40,41,176.89
39,17,32,226.66
17,47,35,154.26
26,35,17,107.34
26,28,17,120.68
32,37,43,255.78
6,32,29,146.39
7,1,3,29.20
5,35,26,115.66
39,44,46,259.94
12,6,49,254.32
1,8,3,4.25
49,10,15,171.46
30,17,29,189.14
32,47,48,258.60
11,29,25,106.80
41,48,40,238.63
43,4,2,84.65
40,45,26,170.31
5,17,21,91.49
21,44,37,194.33
38,37,17,121.71
26,7,21,141.01
19,41,29,135.48
6,41,26,101.33
40,37,22,150.48
23,26,11,69.86
48,32,28,211.11
21,22,33,186.62
20,25,8,52.15
36,1,39,258.98
28,39,15,100.68
32,39,12,73.74
12,32,20,88.67
45,32,19,156.71
1,11,10,38.47
5,20,8,30.15
43,30,10,111.60
29,16,27,165.07
17,26,17,106.50
6,1,5,24.39
2,12,13,52.18
13,35,5,23.80
32,15,37,226.87
37,4,14,152.98
19,13,27,161.82
8,29,27,132.14
3,15,30,129.31
40,11,44,294.23
17,20,27,180.59
14,21,42,217.51
30,42,49,259.80
7,26,23,84.98
29,1,36,249.37
29,27,22,144.81
46,41,23,171.76
15,8,19,111.86
29,13,39,253.36
15,46,6,11.02
47,23,19,152.34
20,16,25,126.29
41,1,5,111.05
48,22,49,321.49
14,19,19,109.93
43,4,4,117.40
3,42,15,33.69
20,16,36,192.81
45,11,14,147.94
29,2,49,291.25
46,22,2,71.28
30,45,28,157.80
18,28,27,135.97
35,1,5,94.74
17,30,26,144.45
20,48,38,197.68
10,23,36,176.07
45,36,27,201.07
3,1,10,39.34
2,2,4,34.24
33,31,33,189.26
7,38,32,140.01
15,3,4,52.29
19,27,33,182.94
31,10,31,227.81
39,28,42,263.87
11,43,20,69.42
39,25,45,263.70
10,29,9,27.09
38,4,23,178.36
41,5,27,207.39
44,3,11,133.73
19,33,44,241.45
47,6,20,172.89
17,43,4,33.37
15,9,39,227.05
2,13,25,122.58
39,2,40,284.17
35,7,15,140.96
16,22,16,86.33
25,5,32,203.20
2,9,40,206.99
2,49,20,61.47
32,7,33,225.84
29,23,32,196.93
22,30,40,229.22
30,37,18,117.35
21,35,30,157.98
41,37,11,103.11
21,18,7,50.06
2,49,46,181.87
4,28,46,209.06
15,49,35,159.52
46,28,14,121.39
41,4,25,214.37
22,24,42,222.30
44,18,40,250.77
40,2,49,310.79
3,33,27,115.43
29,45,38,193.89
42,46,23,161.48
36,9,46,292.86
10,10,37,188.57
38,21,28,175.98
8,32,33,134.32
36,36,16,110.94
33,48,44,243.66
45,37,8,88.17
5,11,15,81.27
8,29,1,-15.92
40,19,13,127.66
18,3,27,163.28
47,7,43,290.92
30,2,1,50.83
19,12,1,37.84
11,45,25,100.69
44,7,8,121.24
25,37,37,197.49
40,39,42,249.49
15,20,27,134.15
39,35,6,101.57
31,40,11,67.04
36,42,26,175.09
49,41,2,70.11
2,16,17,86.24
8,29,2,-1.40
46,41,43,247.33
1,5,43,211.43
14,38,5,13.34
49,37,16,146.16
8,16,11,46.65
21,36,21,97.10
15,49,31,131.53
23,33,9,65.37
26,38,49,255.53
28,16,26,177.61
35,38,15,121.46
48,31,38,241.58
32,40,5,34.23
38,24,41,255.15
32,27,33,202.98
41,24,46,285.80
42,47,9,84.27
10,17,7,37.36
11,8,29,151.57
43,42,11,105.92
6,10,8,39.54
9,32,47,226.57
2,46,40,148.74
39,25,23,181.66
6,30,31,138.09
9,41,16,57.45
25,10,18,124.46
34,11,43,254.29
12,34,42,206.15
2,15,12,35.34
18,40,36,160.27
4,33,2,-5.43
45,38,17,132.46
46,16,9,109.06
15,24,2,10.05
42,9,15,142.45
22,18,5,48.67
12,4,46,252.63
22,2,40,254.75
38,20,23,180.33
37,16,41,262.12
32,19,32,192.47
15,47,22,97.93
41,3,49,330.12
34,4,1,64.12
27,6,18,148.12
5,24,41,176.81
8,40,8,6.81
21,34,42,215.16
31,10,16,128.77
35,44,3,33.30
29,27,21,138.36
32,8,31,205.26
31,24,4,65.78
13,21,27,152.20
39,23,40,259.02
34,2,24,194.36
33,20,38,234.36
22,30,47,257.07
31,19,34,214.45
37,9,26,210.46
29,26,25,161.76
13,37,34,157.23
48,12,21,190.37
17,37,33,175.93
28,36,47,250.15
35,31,2,43.48
2,46,20,45.43
17,35,9,40.95
45,36,7,71.22
28,34,32,189.17
34,22,22,156.58
1,49,39,140.74
22,16,12,88.82
29,29,23,155.53
15,22,13,73.19
2,1,19,121.55
34,28,42,265.31
39,32,40,248.29
20,31,41,209.43
26,2,37,238.04
3,20,31,160.89
18,4,40,223.62
12,12,27,162.22
20,35,18,90.96
49,27,5,97.76
9,32,28,139.86
48,26,3,93.08
15,17,27,147.49
19,11,46,270.45
2,15,40,178.93
27,4,42,274.09
3,46,2,-15.30
13,8,34,190.75
37,35,30,181.20
45,7,49,321.58
29,48,48,241.19
37,49,1,17.18
6,11,16,86.99
20,31,14,92.43
3,39,7,-3.63
40,47,13,100.44
11,18,20,107.83
7,25,1,-6.79
2,43,20,73.66
27,40,5,52.81
3,13,13,56.19
36,5,24,182.38
25,22,6,71.32
39,12,47,301.31
28,48,1,13.13
27,24,25,147.19
21,26,14,83.88
28,9,20,135.83
47,22,18,165.81
7,28,39,185.40
42,20,11,126.31
43,6,29,206.94
29,8,42,243.25
5,9,42,205.42
9,34,29,122.03
23,15,15,106.55
33,20,33,213.71
39,2,7,123.28
17,35,40,215.61
26,30,32,182.27
2,17,27,119.60
6,40,13,42.85
3,42,42,154.48
35,17,7,82.69
40,47,22,136.54
29,22,19,117.42
5,2,5,41.47
36,4,30,217.57
48,30,48,302.33
1,10,4,13.96
3,37,34,145.46
28,22,33,189.33
22,18,49,262.47
27,11,14,120.23
15,4,45,245.53
2,39,11,25.98
40,5,2,70.41
23,19,46,255.80
33,33,1,36.61
25,23,2,35.86
22,11,20,144.53
49,31,41,270.27
7,31,6,15.52
2,19,47,207.55
13,3,35,196.71
41,16,33,221.13
1,18,22,100.40
24,41,28,154.63
22,22,21,133.28
7,7,23,139.66
23,5,45,270.16
27,10,8,80.60
17,21,25,143.66
6,9,19,96.38
37,7,4,78.47
17,35,43,226.66
3,19,22,98.09
46,11,1,81.80
7,34,37,155.64
17,32,35,197.00
24,16,33,207.25
39,9,27,204.51
4,22,16,62.62
2,3,40,203.47
9,42,4,-20.88
5,21,38,177.76
13,6,13,93.01
17,47,8,16.78
38,27,27,165.07
17,42,15,56.17
44,44,39,234.48
10,6,39,217.87
35,43,45,250.26
5,31,37,175.96
27,43,25,148.08
3,16,20,88.15
33,21,49,307.80
20,8,40,246.55
14,38,40,179.06
6,3,18,99.43
7,15,7,47.03
2,43,33,121.96
12,10,41,234.13
28,10,39,228.74
15,3,8,68.77
49,43,26,183.93
30,17,28,181.33
49,44,8,95.07
46,41,40,250.36
1,14,39,183.42
27,39,1,26.85
3,33,10,16.25
23,38,31,160.04
32,33,16,101.40
6,26,5,15.29
11,49,2,-9.88
34,42,18,112.84
14,1,42,229.93
16,43,15,62.90
27,14,5,79.75
4,6,44,227.39
22,5,2,35.50
32,33,42,249.22
27,10,27,198.42
2,28,26,114.67
44,8,48,324.89
22,12,28,182.09
11,44,35,156.47
44,40,18,130.24
49,36,13,123.53
17,25,46,237.67
9,37,13,35.38
21,10,28,168.23
38,13,17,152.02
24,37,42,228.97
9,19,11,58.55
6,40,19,59.22
14,45,25,95.39
40,6,28,208.67
7,20,29,139.70
30,5,6,97.26
26,15,28,158.94
5,14,49,239.98
49,28,39,256.18
42,17,5,93.28
24,38,8,53.04
24,2,27,195.96
9,40,41,169.33
8,6,37,195.82
46,1,4,97.88
31,22,41,260.07
46,31,43,285.33
28,49,25,129.69
24,14,37,218.18
44,6,7,120.62
43,43,15,119.22
46,5,3,109.71
18,43,9,39.20
8,23,29,142.62
14,7,4,23.09
49,37,41,259.95
36,49,32,168.05
18,25,19,101.52
8,23,41,207.36
32,38,21,130.86
49,8,44,308.13
15,19,34,170.27
24,21,30,188.37
36,6,44,289.51
7,17,22,93.34
39,48,37,209.64
44,22,12,120.74
36,30,19,142.60
33,42,49,270.65
38,29,30,198.24
11,41,48,211.90
1,27,32,133.37
28,32,12,83.26
29,15,10,91.19
17,6,5,39.31
27,37,7,40.07
3,22,4,-7.14
9,20,37,180.17
12,22,48,246.46
11,13,19,101.84
2,48,34,122.62
27,26,44,238.62
1,31,37,156.43
16,11,30,174.51
1,43,43,171.60
4,36,25,101.37
33,20,46,288.91
34,15,44,277.30
32,19,17,126.37
27,15,38,213.42
19,41,35,160.40
10,30,47,220.08
40,40,45,272.31
6,32,1,-18.37
3,48,7,16.36
10,34,35,159.96
23,39,24,127.58
17,48,2,7.53
1,8,27,159.77
35,2,15,148.78
44,22,4,85.30
15,31,22,108.98
5,10,3,42.08
43,25,36,244.26
30,42,30,162.04
29,16,29,199.85
15,4,29,161.38
40,4,39,281.27
16,8,33,177.54
39,44,18,109.07
33,5,41,276.54
22,21,43,243.54
26,25,26,146.82
27,39,47,257.40
12,32,3,30.90
30,40,11,65.09
10,28,21,104.99
17,29,13,58.17
38,10,30,202.29
26,6,21,147.31
30,6,9,88.40
36,36,44,266.07
30,23,3,53.58
46,49,18,149.20
38,25,20,163.01
49,3,25,209.04
21,25,27,137.14
21,2,49,279.58
20,12,16,117.59
27,26,32,188.12
14,46,47,226.98
36,35,5,66.36
40,1,22,199.49
45,32,20,171.60
25,36,44,226.22
11,34,46,224.74
43,40,22,155.20
19,19,32,179.06
40,10,16,153.68
23,16,40,227.30
4,40,36,142.55
38,13,14,129.97
19,43,32,153.91
4,39,46,195.60
19,11,16,116.74
31,34,47,266.17
4,16,7,49.23
14,6,17,109.80
48,45,6,68.93
39,43,44,265.48
9,14,24,133.65
2,17,11,32.57
46,19,37,266.74
42,40,38,238.19
37,44,28,177.07
38,34,21,137.25
3,33,21,65.10
43,33,34,219.19
14,13,42,236.94
41,23,39,255.61
36,4,8,119.06
10,43,29,130.92
43,18,39,242.84
31,29,24,153.00
43,32,45,288.23
25,29,23,122.33
15,45,13,43.47
19,49,9,41.12
19,37,39,207.77
41,16,38,251.96
21,49,7,36.62
17,46,24,116.03
4,32,24,84.68
36,13,20,137.99
10,29,41,188.41
18,22,27,151.80
44,5,40,283.59
47,12,16,165.46
46,29,34,224.56
32,41,41,235.09
22,24,9,65.99
21,11,29,169.04
28,37,39,201.60
17,35,23,128.06
40,40,43,274.72
26,25,40,225.26
32,43,7,40.13
25,4,37,248.28
25,43,17,96.06
21,6,31,205.33
20,3,18,127.02
48,37,42,262.10
18,44,11,32.22
9,32,22,101.78
26,24,41,238.27
31,13,35,218.80
29,18,45,264.83
12,30,6,19.17
1,45,4,-25.58
35,19,9,104.43
32,39,35,179.05
2,4,25,117.64
36,42,18,124.80
40,30,25,196.39
22,21,32,187.58
17,38,27,139.96
7,26,21,111.48
24,43,48,233.86
49,22,49,310.07
27,39,3,23.87
37,47,29,172.39
22,29,20,124.76
49,16,41,278.95
4,47,16,43.90
26,21,39,239.67
47,34,49,295.04
37,31,36,217.41
16,16,26,146.65
25,17,38,231.07
1,5,44,217.61
6,15,20,83.16
26,32,1,27.55
16,11,27,168.89
35,14,41,251.79
31,38,23,133.53
36,38,6,64.72
8,9,5,34.23
4,13,9,15.59
43,24,20,156.80
44,32,31,212.18
35,12,30,194.64
7,28,20,70.46
11,38,29,140.10
9,12,49,251.83
43,4,21,191.53
38,3,17,158.28
49,45,34,222.75
9,25,38,191.52
45,35,14,130.01
35,44,21,124.46
43,15,17,161.41
44,28,27,193.97
43,2,16,159.90
47,42,24,162.15
34,28,22,137.05
9,35,38,191.21
46,40,2,73.87
4,19,49,233.22
23,30,24,137.42
41,7,32,250.13
30,39,44,239.59
16,49,11,30.72
5,26,5,8.13
1,6,13,54.87
7,2,15,88.56
1,23,47,218.20
20,44,38,193.86
33,47,29,160.17
19,28,38,189.04
35,2,6,92.51
47,36,2,77.84
5,26,16,58.49
18,5,27,164.67
1,2,42,213.45
25,13,8,83.89
34,23,12,126.58
10,26,8,65.42
44,1,17,164.23
2,28,47,209.68
14,49,39,167.72
37,25,14,144.70
49,40,13,115.60
48,16,25,211.63
29,29,31,184.67
33,49,41,222.84
45,10,34,255.12
41,16,3,68.05
35,18,44,273.51
38,5,16,153.02
31,34,5,44.19
46,12,3,103.59
37,46,45,265.22
37,5,22,184.37
13,22,14,80.08
46,39,49,276.59
13,1,11,81.23
16,42,39,192.69
32,46,22,136.08
18,44,45,222.67
27,30,45,249.45
49,18,5,117.78
18,9,8,60.19
34,35,3,42.95
4,30,48,219.64
1,49,9,2.31
10,30,34,159.03
18,1,46,262.38
8,40,2,-19.86
13,40,11,45.95
44,3,21,176.20
31,13,34,232.75
36,24,13,118.76
46,46,43,287.61
39,3,48,301.37
22,24,29,173.32
2,24,43,185.22
30,3,26,199.81
49,21,41,296.64
34,17,33,206.50
6,29,11,26.14
3,39,18,63.14
18,10,18,107.37
33,43,30,186.11
37,11,17,133.94
41,31,21,161.94
22,43,32,148.88
1,42,22,71.91
15,28,32,176.81
15,7,17,121.85
49,28,26,189.34
27,27,22,142.28
6,11,30,157.48
46,32,49,294.87
48,9,14,154.45
34,44,27,152.43
39,3,42,257.93
34,4,46,309.96
45,47,11,84.08
43,31,49,301.28
47,18,14,149.95
39,39,11,89.22
3,45,38,168.82
5,27,48,228.84
7,38,43,211.83
41,17,5,80.21
37,12,32,218.44
17,30,34,174.49
4,14,7,30.03
5,37,19,49.16
18,3,31,188.49
5,19,44,223.02
6,27,25,115.20
40,29,15,130.59
48,12,27,214.29
48,49,36,222.07
25,18,14,80.37
21,30,33,181.63
28,39,8,73.34
31,40,34,179.77
39,18,21,171.71
3,30,28,109.08
12,26,3,1.32
6,21,6,24.31
1,43,32,115.32
33,33,18,122.37
8,43,15,40.83
11,24,8,45.50
14,18,6,41.61
22,26,6,45.22
9,44,4,-15.68
21,30,31,166.30
8,2,22,123.53
43,44,25,194.99
24,42,19,111.98
36,42,43,235.40
27,5,41,248.36
30,17,10,86.02
47,34,11,129.75
6,36,45,204.44
13,26,4,21.34
42,44,48,290.96
12,47,7,5.50
29,12,33,225.81
17,46,14,82.09
22,18,49,275.74
47,18,14,154.47
15,47,10,39.51
20,16,32,193.57
6,11,1,8.13
34,43,5,41.31
38,22,17,146.89
17,24,9,81.26
44,5,11,127.18
13,49,37,152.58
42,25,17,144.90
31,42,11,64.32
14,15,30,152.20
10,6,32,169.58
26,27,9,66.63
12,6,30,173.78
4,49,6,-2.82
13,29,42,189.21
7,45,2,-22.24
18,21,46,261.43
8,13,7,31.74
16,8,41,232.17
6,39,12,47.94
16,48,1,-15.05
32,39,6,56.74
48,34,44,284.96
8,15,26,131.89
15,20,31,169.50
15,49,15,69.17
18,7,19,138.70
5,24,12,60.06
45,41,35,206.64
17,9,20,122.34
46,21,4,91.11
15,4,19,104.33
43,10,40,281.20
4,45,15,35.97
22,26,32,177.18
2,43,16,48.62
27,19,23,142.81
26,23,16,117.81
38,38,9,99.82
30,40,47,277.45
38,32,30,190.02
1,2,23,98.58
15,34,36,194.38
3,35,15,55.12
2,36,24,75.31
8,36,14,49.89
22,38,15,82.93
22,34,48,258.66
45,13,4,112.01
3,16,27,140.47
40,5,9,116.65
5,28,44,193.11
24,21,28,167.40
21,3,29,186.09
40,38,6,80.94
9,28,33,158.39
23,5,36,241.31
31,12,11,113.21
44,27,14,138.60
44,17,12,128.47
14,13,48,253.43
43,8,27,202.93
23,9,32,193.83
8,48,35,141.91
42,40,13,116.14
9,1,31,174.33
7,29,24,104.86
5,11,46,227.86
27,7,25,175.93
13,42,42,189.30
10,38,36,164.99
5,41,44,174.73
8,39,6,21.25
1,5,38,192.15
4,14,22,98.98
23,10,32,205.62
15,28,46,223.70
7,7,26,134.02
45,15,37,272.85
37,33,47,291.64
2,36,14,24.96
46,13,11,122.84
31,29,13,103.57
13,13,40,216.10
42,20,6,79.83
42,48,28,164.81
20,10,11,86.35
39,25,17,129.31
11,27,20,96.76
6,45,27,99.68
23,38,35,175.17
43,32,34,237.85
24,4,39,251.83
35,12,6,93.87
26,40,22,112.12
32,42,44,230.93
10,45,37,151.64
22,7,7,59.10
21,17,8,55.33
16,42,14,60.99
43,39,5,89.54
32,28,4,49.15
28,8,47,282.87
35,11,42,265.40
27,46,43,220.04
10,42,30,117.51
48,19,7,118.14
42,22,45,292.67
15,43,3,-13.64
44,44,13,107.73
23,19,7,67.29
16,45,33,141.80
33,30,48,286.17
32,10,30,204.11
45,8,31,218.86
10,40,30,135.92
16,26,40,195.47
26,49,30,150.02
31,26,48,279.64
10,22,4,8.51
13,24,42,199.87
38,26,8,77.08
17,24,10,40.73
11,18,14,79.50
32,26,37,210.11
49,16,1,85.14
29,36,36,194.20
11,22,43,228.77
24,30,30,165.90
19,16,27,143.85
17,12,6,60.05
48,31,47,295.19
27,40,19,101.86
9,3,29,168.67
18,37,42,209.71
5,39,45,212.82
36,6,14,132.49
10,20,42,220.20
21,20,5,47.87
13,10,23,130.81
30,43,17,102.02
39,26,28,212.63
31,39,18,119.75
31,38,9,88.46
24,18,27,180.64
25,28,6,59.01
48,32,30,203.08
28,24,5,56.77
2,47,22,74.82
32,39,27,162.57
17,40,21,86.18
46,24,40,268.09
10,21,26,134.71
38,1,27,218.02
7,32,14,50.22
9,27,10,35.58
11,12,22,131.55
25,37,27,146.60
43,24,41,261.95
48,48,40,259.54
21,44,15,65.11
31,41,6,52.97
23,10,21,140.22
11,15,26,120.72
13,29,28,123.25
42,14,19,179.02
49,12,25,219.28
37,41,1,35.86
16,9,29,164.29
37,25,33,223.60
7,2,45,234.17
4,40,23,88.00
11,21,14,69.89
48,25,7,106.00
2,38,33,152.48
26,31,32,177.26
15,44,18,88.35
41,15,3,83.48
38,31,6,68.18
22,46,19,93.76
43,14,11,129.94
26,19,40,225.48
15,21,2,31.25
14,10,26,154.20
28,39,32,163.84
47,38,23,179.33
11,6,15,82.67
49,14,1,87.51
38,14,11,127.48
9,41,21,99.21
3,12,40,201.73
29,16,2,53.26
13,26,11,61.64
1,13,7,8.54
16,2,22,134.47
18,32,40,199.49
13,3,25,145.61
7,23,34,180.74
4,24,23,106.80
40,10,44,278.09
5,34,35,145.57
29,21,21,155.20
22,46,32,159.54
47,7,32,262.83
10,4,10,75.84
33,18,29,209.92
31,41,45,231.93
1,45,33,118.41
31,44,12,83.33
29,43,48,257.27
48,30,42,266.95
25,13,19,136.25
28,41,33,171.47
22,26,29,160.57
36,29,19,144.62
49,7,10,147.56
49,16,18,176.47
32,30,38,204.10
45,43,44,273.54
5,27,30,139.56
45,36,35,219.97
16,37,37,180.32
37,21,24,171.22
48,3,49,339.29
12,39,44,211.91
48,20,21,192.51
39,40,28,176.35
7,17,37,200.39
48,47,34,229.53
34,13,44,295.78
44,38,9,87.71
23,8,1,30.16
33,44,43,224.50
14,40,20,90.48
24,11,12,100.65
2,10,3,-11.25
15,43,7,29.51
38,45,7,74.22
25,26,32,161.39
23,19,23,137.31
19,14,34,210.71
25,17,15,109.09
16,16,26,144.87
33,34,44,260.99
42,29,20,144.38
35,44,8,72.12
49,6,28,246.18
6,24,34,170.10
23,44,31,149.66
14,44,9,22.66
11,26,18,89.49
9,24,27,127.66
7,48,21,56.08
3,5,8,34.03
6,26,37,183.99
1,30,40,165.92
35,35,4,61.55
30,26,17,114.35
12,17,28,141.93
25,20,34,203.86
15,19,17,92.61
9,1,2,16.02
37,40,16,107.06
14,33,14,40.73
2,9,38,188.73
44,44,14,105.86
20,2,15,111.03
7,2,36,190.73
37,36,44,264.30
2,44,32,122.67
28,44,40,221.95
34,30,44,253.43
29,31,1,48.10
37,21,26,189.55
26,11,36,218.00
23,47,21,67.78
37,8,7,104.75
35,39,12,82.86
27,43,46,243.06
37,35,48,267.69
33,20,41,247.23
8,3,41,228.41
15,24,20,103.81
27,46,4,35.80
39,20,23,175.36
33,20,24,169.12
38,41,19,116.04
19,3,37,220.85
48,40,30,207.64
14,32,7,42.39
46,14,26,210.41
19,46,25,115.78
18,28,28,140.28
41,17,25,184.46
31,22,2,48.39
43,23,6,84.91
20,2,16,114.83
45,29,33,239.08
9,28,41,193.00
48,37,11,117.92
33,2,47,299.92
10,26,27,126.62
39,12,44,270.56
29,21,18,127.25
25,10,15,124.31
3,4,17,83.34
5,39,9,14.94
22,25,39,221.16
3,26,26,104.81
49,36,41,280.51
29,10,41,258.27
24,40,38,214.34
37,7,8,110.77
46,1,43,299.35
20,33,22,132.09
37,9,41,265.13
9,44,45,196.01
35,42,29,169.98
20,10,22,137.88
18,1,48,268.83
10,20,24,114.63
39,8,42,283.37
37,11,42,270.99
12,38,31,130.43
38,49,38,213.02
18,14,47,253.35
38,30,29,189.18
29,4,33,216.08
35,15,39,239.55
8,37,7,14.90
34,8,22,181.94
6,45,6,0.41
38,17,30,209.17
34,33,43,240.50
3,37,22,67.86
48,43,36,225.56
17,36,28,136.57
2,14,17,61.33
44,45,7,82.57
8,44,44,192.07
5,42,14,51.52
44,8,23,200.10
23,30,17,93.19
46,12,3,96.27
49,11,28,233.54
12,15,37,196.90
9,19,18,119.27
32,40,45,246.84
36,43,28,163.60
44,31,27,187.76
31,37,41,216.69
19,29,46,247.49
4,42,42,163.39
11,6,32,173.18
29,2,2,72.38
22,36,25,141.11
7,42,42,192.30
14,38,41,195.68
21,34,6,36.92
20,1,29,170.04
4,33,48,205.74
28,15,18,144.45
4,33,4,-5.48
15,12,19,95.33
21,8,48,276.30
5,23,38,181.98
21,44,5,28.75
23,34,7,33.52
29,36,32,167.25
4,3,6,39.37
11,23,2,7.64
30,46,44,233.96
47,15,3,107.30
20,48,24,105.22
3,12,47,235.62
20,9,15,77.59
24,18,12,113.28
33,14,24,170.62
49,13,40,293.44
21,19,43,220.85
32,13,20,151.52
11,30,23,127.55
11,38,32,154.61
35,21,14,118.89
10,35,22,78.26
47,40,44,258.44
29,47,41,224.17
38,47,26,151.01
32,25,41,245.70
43,17,26,207.72
9,13,8,41.38
18,4,27,172.43
29,35,30,167.98
24,31,48,253.55
10,1,26,153.75
20,39,24,130.90
14,46,47,224.36
35,21,24,147.88
7,13,44,218.84
46,32,22,176.30
11,7,28,158.97
25,24,15,104.72
26,3,17,125.91
27,24,10,57.33
32,44,25,162.22
12,15,25,135.57
11,9,34,183.22
36,7,49,312.45
18,20,3,18.90
15,47,43,191.79
16,34,21,109.75
11,13,24,138.04
47,33,32,228.90
37,41,36,209.51
49,5,41,287.35
19,10,23,142.24
27,44,38,219.38
31,30,36,217.25
4,36,16,45.31
24,12,11,70.00
11,32,11,24.35
16,29,38,192.26
4,7,34,165.29
13,18,13,73.82
3,30,2,-31.01
12,42,24,119.12
11,37,6,30.02
9,24,5,27.57
43,49,22,142.57
21,27,28,152.00
8,25,22,77.56
25,45,3,28.38
2,27,49,223.56
28,5,7,67.77
11,30,44,199.36
43,3,49,338.69
43,49,3,43.95
27,6,45,285.09
33,35,19,125.75
32,45,27,157.83
41,46,34,220.33
17,38,39,194.98
19,49,36,158.19
44,22,24,191.58
32,32,30,171.25
38,33,19,125.90
29,4,45,289.51
22,32,44,231.98
3,14,29,118.58
7,34,18,67.19
27,22,30,194.21
35,7,5,68.05
33,25,35,203.82
12,17,12,77.63
5,44,32,136.04
40,36,12,111.68
35,19,27,182.86
47,23,8,96.35
22,16,3,32.11
16,6,17,117.21
48,10,49,317.10
23,42,7,46.72
32,42,8,66.52
44,3,18,192.57
41,33,39,247.01
37,17,25,175.82
1,6,14,69.77
12,46,4,-2.91
47,38,39,229.51
8,14,6,43.33
38,9,35,254.23
6,42,18,69.30
42,14,44,309.66
2,48,22,64.83
24,1,41,256.43
28,35,17,105.19
44,19,40,279.11
48,34,17,127.38
10,6,7,63.40
30,20,3,48.89
19,33,40,189.34
23,1,24,165.48
39,46,1,31.70
9,44,46,212.82
8,2,20,108.49
39,45,1,33.56
6,24,20,93.38
41,17,39,277.86
5,4,43,241.55
9,9,12,52.29
27,47,6,25.94
35,6,24,193.60
43,27,16,139.73
48,2,9,155.34
1,34,41,182.78
4,28,11,30.34
33,22,20,141.26
11,14,31,139.54
10,22,3,20.77
29,37,45,264.89
14,9,39,216.55
22,13,17,120.12
13,16,33,187.23
42,27,4,72.67
19,32,47,264.99
11,32,28,123.12
15,39,27,132.42
29,8,47,283.74
41,39,22,134.19
43,48,49,284.04
26,30,4,36.39
44,13,36,234.14
23,45,28,122.18
35,21,22,155.25
14,25,11,63.57
34,3,1,48.20
33,27,21,156.80
19,27,20,114.42
49,3,6,129.16
46,2,39,306.07
48,34,6,97.99
29,47,31,177.40
35,32,18,134.64
29,46,41,215.05
18,35,33,174.07
16,14,26,168.33
25,20,19,127.31
28,7,12,102.49
27,40,12,76.52
12,26,16,63.08
17,4,11,103.00
11,2,29,142.31
11,18,30,149.45
3,1,10,27.50
8,1,6,19.51
41,34,10,108.92
40,21,28,204.26
38,49,49,278.12
28,5,31,191.67
17,5,1,26.84
38,10,22,162.62
31,41,41,214.66
37,41,15,116.80
46,30,26,186.52
34,23,33,222.74
38,1,24,195.15
15,6,15,119.19
37,47,5,44.89
36,36,8,75.51
20,19,18,106.51
38,30,22,168.04
29,45,48,263.27
4,19,43,208.51
17,13,21,124.81
8,11,2,15.72
9,48,20,62.12
18,23,44,228.56
37,45,1,28.69
9,31,41,185.88
2,22,35,154.61
8,1,12,86.84
35,44,5,60.14
36,21,29,199.08
32,3,13,108.50
16,17,40,219.81
7,8,21,101.06
